symbol,rsi_threshold,macd_threshold,disp_threshold,btc_dom_threshold,volume_ratio,stop_loss,take_profit,trades,win_rate,avg_return
SUIUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,23,30.434782608695656,-0.4426016512609561
SUIUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,32,28.125,-1.0883753081556369
SUIUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,27,29.629629629629626,-0.8069957452170405
SUIUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,34,32.35294117647059,-0.17365288333021608
SUIUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
SUIUSDT,50,0.5,-0.5,65,1.2,0.04,0.08,29,34.48275862068966,0.24603195541010123
TRUMPUSDT,35,0.0,-1.5,50,1.2,0.04,0.08,19,36.84210526315789,2.086743882183306
TRUMPUSDT,35,0.0,-1.5,55,1.2,0.04,0.08,19,36.84210526315789,2.086743882183306
TRUMPUSDT,35,0.0,-1.5,60,1.2,0.04,0.08,19,36.84210526315789,2.086743882183306
TRUMPUSDT,35,0.0,-1.5,65,1.2,0.04,0.08,19,36.84210526315789,2.086743882183306
TRUMPUSDT,35,0.0,-1.0,50,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-1.0,55,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-1.0,60,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-1.0,65,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-0.5,50,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-0.5,55,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-0.5,60,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.0,-0.5,65,1.2,0.04,0.08,19,36.84210526315789,2.0450069580965007
TRUMPUSDT,35,0.5,-1.5,50,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.5,55,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.5,60,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.5,65,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.0,50,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.0,55,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.0,60,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-1.0,65,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-0.5,50,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-0.5,55,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-0.5,60,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,35,0.5,-0.5,65,1.2,0.04,0.08,17,35.294117647058826,2.1870409386842127
TRUMPUSDT,40,0.0,-1.5,50,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.5,55,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.5,60,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.5,65,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.0,50,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.0,55,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.0,60,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-1.0,65,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-0.5,50,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-0.5,55,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-0.5,60,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.0,-0.5,65,1.2,0.04,0.08,20,40.0,2.4387005637015635
TRUMPUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,18,38.88888888888889,2.6165875015460762
TRUMPUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,18,38.88888888888889,2.6165875015460762
TRUMPUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,18,38.88888888888889,2.6165875015460762
TRUMPUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,18,38.88888888888889,2.6165875015460762
TRUMPUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,19,36.84210526315789,2.079963264174843
TRUMPUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,20,40.0,2.2514587434176465
TRUMPUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,19,36.84210526315789,1.9246035353312103
TRUMPUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,19,36.84210526315789,1.9246035353312103
TRUMPUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,19,36.84210526315789,1.9246035353312103
TRUMPUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,19,36.84210526315789,1.9246035353312103
TRUMPUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,19,36.84210526315789,1.8828666112444048
TRUMPUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,24,37.5,0.876367553444235
TRUMPUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,23,34.78260869565217,0.5465701558957262
TRUMPUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,23,34.78260869565217,0.5465701558957262
TRUMPUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,23,34.78260869565217,0.5465701558957262
TRUMPUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,23,34.78260869565217,0.5465701558957262
TRUMPUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
TRUMPUSDT,50,0.5,-0.5,65,1.2,0.04,0.08,23,34.78260869565217,0.512091827302278
ADAUSDT,35,0.0,-1.5,50,1.2,0.04,0.08,23,26.08695652173913,0.8201833909835967
ADAUSDT,35,0.0,-1.5,55,1.2,0.04,0.08,23,26.08695652173913,0.8201833909835967
ADAUSDT,35,0.0,-1.5,60,1.2,0.04,0.08,23,26.08695652173913,0.8201833909835967
ADAUSDT,35,0.0,-1.5,65,1.2,0.04,0.08,23,26.08695652173913,0.8201833909835967
ADAUSDT,35,0.0,-1.0,50,1.2,0.04,0.08,24,29.166666666666668,1.345421797850399
ADAUSDT,35,0.0,-1.0,55,1.2,0.04,0.08,24,29.166666666666668,1.345421797850399
ADAUSDT,35,0.0,-1.0,60,1.2,0.04,0.08,24,29.166666666666668,1.345421797850399
ADAUSDT,35,0.0,-1.0,65,1.2,0.04,0.08,24,29.166666666666668,1.345421797850399
ADAUSDT,35,0.0,-0.5,50,1.2,0.04,0.08,25,32.0,1.8004253299345903
ADAUSDT,35,0.0,-0.5,55,1.2,0.04,0.08,25,32.0,1.8004253299345903
ADAUSDT,35,0.0,-0.5,60,1.2,0.04,0.08,25,32.0,1.8004253299345903
ADAUSDT,35,0.0,-0.5,65,1.2,0.04,0.08,25,32.0,1.8004253299345903
ADAUSDT,35,0.5,-1.5,50,1.2,0.04,0.08,14,28.57142857142857,3.4760101861035517
ADAUSDT,35,0.5,-1.5,55,1.2,0.04,0.08,14,28.57142857142857,3.4760101861035517
ADAUSDT,35,0.5,-1.5,60,1.2,0.04,0.08,14,28.57142857142857,3.4760101861035517
ADAUSDT,35,0.5,-1.5,65,1.2,0.04,0.08,14,28.57142857142857,3.4760101861035517
ADAUSDT,35,0.5,-1.0,50,1.2,0.04,0.08,15,26.666666666666668,2.972436618661379
ADAUSDT,35,0.5,-1.0,55,1.2,0.04,0.08,15,26.666666666666668,2.972436618661379
ADAUSDT,35,0.5,-1.0,60,1.2,0.04,0.08,15,26.666666666666668,2.972436618661379
ADAUSDT,35,0.5,-1.0,65,1.2,0.04,0.08,15,26.666666666666668,2.972436618661379
ADAUSDT,35,0.5,-0.5,50,1.2,0.04,0.08,16,31.25,3.6542736883177867
ADAUSDT,35,0.5,-0.5,55,1.2,0.04,0.08,16,31.25,3.6542736883177867
ADAUSDT,35,0.5,-0.5,60,1.2,0.04,0.08,16,31.25,3.6542736883177867
ADAUSDT,35,0.5,-0.5,65,1.2,0.04,0.08,16,31.25,3.6542736883177867
ADAUSDT,40,0.0,-1.5,50,1.2,0.04,0.08,23,26.08695652173913,0.6900648702751245
ADAUSDT,40,0.0,-1.5,55,1.2,0.04,0.08,23,26.08695652173913,0.6900648702751245
ADAUSDT,40,0.0,-1.5,60,1.2,0.04,0.08,23,26.08695652173913,0.6900648702751245
ADAUSDT,40,0.0,-1.5,65,1.2,0.04,0.08,23,26.08695652173913,0.6900648702751245
ADAUSDT,40,0.0,-1.0,50,1.2,0.04,0.08,24,29.166666666666668,1.2207248821714458
ADAUSDT,40,0.0,-1.0,55,1.2,0.04,0.08,24,29.166666666666668,1.2207248821714458
ADAUSDT,40,0.0,-1.0,60,1.2,0.04,0.08,24,29.166666666666668,1.2207248821714458
ADAUSDT,40,0.0,-1.0,65,1.2,0.04,0.08,24,29.166666666666668,1.2207248821714458
ADAUSDT,40,0.0,-0.5,50,1.2,0.04,0.08,25,32.0,1.6807162908827953
ADAUSDT,40,0.0,-0.5,55,1.2,0.04,0.08,25,32.0,1.6807162908827953
ADAUSDT,40,0.0,-0.5,60,1.2,0.04,0.08,25,32.0,1.6807162908827953
ADAUSDT,40,0.0,-0.5,65,1.2,0.04,0.08,25,32.0,1.6807162908827953
ADAUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,14,28.57142857142857,3.262244044939632
ADAUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,14,28.57142857142857,3.262244044939632
ADAUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,14,28.57142857142857,3.262244044939632
ADAUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,14,28.57142857142857,3.262244044939632
ADAUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,15,26.666666666666668,2.772921553575054
ADAUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,15,26.666666666666668,2.772921553575054
ADAUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,15,26.666666666666668,2.772921553575054
ADAUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,15,26.666666666666668,2.772921553575054
ADAUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,16,31.25,3.467228314799357
ADAUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,16,31.25,3.467228314799357
ADAUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,16,31.25,3.467228314799357
ADAUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,16,31.25,3.467228314799357
ADAUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,24,29.166666666666668,0.8841002655441935
ADAUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,25,32.0,1.3575566589206332
ADAUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,25,32.0,1.3575566589206332
ADAUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,25,32.0,1.3575566589206332
ADAUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,25,32.0,1.3575566589206332
ADAUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,15,26.666666666666668,2.237615229895273
ADAUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,15,26.666666666666668,2.237615229895273
ADAUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,15,26.666666666666668,2.237615229895273
ADAUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,15,26.666666666666668,2.237615229895273
ADAUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,16,31.25,3.0049525341418404
ADAUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,16,31.25,3.0049525341418404
ADAUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,16,31.25,3.0049525341418404
ADAUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,16,31.25,3.0049525341418404
ADAUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,17,35.294117647058826,3.6447688399666673
ADAUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,17,35.294117647058826,3.6447688399666673
ADAUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,17,35.294117647058826,3.6447688399666673
ADAUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,17,35.294117647058826,3.6447688399666673
ADAUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,24,29.166666666666668,1.2041614085637733
ADAUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,25,32.0,1.6648153562194294
ADAUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,25,32.0,1.6648153562194294
ADAUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,25,32.0,1.6648153562194294
ADAUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,25,32.0,1.6648153562194294
ADAUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,16,25.0,2.2170914578505445
ADAUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,16,25.0,2.2170914578505445
ADAUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,16,25.0,2.2170914578505445
ADAUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,16,25.0,2.2170914578505445
ADAUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,2.943404198076847
ADAUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,2.943404198076847
ADAUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,2.943404198076847
ADAUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,2.943404198076847
ADAUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,18,33.33333333333333,3.5510945055816836
ADAUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,18,33.33333333333333,3.5510945055816836
ADAUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,18,33.33333333333333,3.5510945055816836
ADAUSDT,50,0.5,-0.5,65,1.2,0.04,0.08,18,33.33333333333333,3.5510945055816836
BNBUSDT,35,0.0,-1.5,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.5,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.5,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.5,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.0,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.0,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.0,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-1.0,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-0.5,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-0.5,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-0.5,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.0,-0.5,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.5,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.5,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.5,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.5,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.0,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.0,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
