type,time,price,position,balance,rsi,pnl,win,win_streak,lose_streak,month
exit,2025-01-27 16:24:00,100687.12,short,10009.01904455905,,0.010195334866610839,True,1,0,2025-01
entry,2025-01-27 20:47:00,101170.83,short,9909.01904455905,100.0,-0.009990989082427681,False,0,1,2025-01
exit,2025-01-27 21:09:00,102221.99,short,10007.980049425769,,0.009986962828682389,True,1,0,2025-01
entry,2025-01-27 21:10:00,102283.99,short,9907.980049425769,100.0,-0.009992026313615399,False,0,1,2025-01
exit,2025-01-27 21:41:00,101125.98,short,10009.112201192629,,0.010207141239926276,True,1,0,2025-01
entry,2025-01-27 22:45:00,101743.73,short,9909.112201192629,100.0,-0.009990896094469237,False,0,1,2025-01
exit,2025-01-28 00:08:00,102792.04,short,10008.081857602907,,0.00998774202984265,True,1,0,2025-01
entry,2025-01-28 04:26:00,102955.45,short,9908.081857602907,98.03496455365404,-0.009991924668764862,False,0,1,2025-01
exit,2025-01-28 14:13:00,101869.67,short,10009.136469087778,,0.010199210395837266,True,1,0,2025-01
entry,2025-01-28 17:04:00,102569.67,short,9909.136469087778,100.0,-0.009990871870799278,False,0,1,2025-01
exit,2025-01-28 20:50:00,101488.01,short,10010.191030343556,,0.010198119843340958,True,1,0,2025-01
entry,2025-01-28 23:56:00,101408.0,short,9910.191030343556,100.0,-0.009989819344793038,False,0,1,2025-01
exit,2025-01-29 06:14:00,102426.23,short,10009.186937964256,,0.009989303669080574,True,1,0,2025-01
entry,2025-01-29 08:04:00,102915.32,short,9909.186937964256,100.0,-0.009990821494271995,False,0,1,2025-01
exit,2025-01-29 13:19:00,101860.94,short,10010.211450155444,,0.010195035457868151,True,1,0,2025-01
entry,2025-01-29 14:27:00,102179.64,short,9910.211450155444,100.0,-0.009989798966579033,False,0,1,2025-01
exit,2025-01-29 19:40:00,103781.82,short,10008.64344697986,,0.009932381091916298,True,1,0,2025-01
entry,2025-01-29 23:05:00,103879.99,short,9908.64344697986,99.06988156045809,-0.009991364017485793,False,0,1,2025-01
exit,2025-01-30 03:42:00,104929.7,short,10007.632944379697,,0.00999021691814006,True,1,0,2025-01
entry,2025-01-30 04:56:00,105499.0,short,9907.632944379697,100.0,-0.009992372877360545,False,0,1,2025-01
exit,2025-01-31 00:18:00,104417.93,short,10008.657664993163,,0.010196655566532042,True,1,0,2025-01
entry,2025-01-31 05:06:00,104228.38,short,9908.657664993163,100.0,-0.009991349824039375,False,0,1,2025-01
exit,2025-01-31 15:31:00,105416.31,short,10007.517927428404,,0.009977159952201164,True,1,0,2025-01
entry,2025-01-31 18:14:00,104772.31,short,9907.517927428404,98.08483237090243,-0.009992487720248966,False,0,1,2025-01
exit,2025-01-31 18:32:00,103699.98,short,10008.541413500248,,0.01019664933354969,True,1,0,2025-01
entry,2025-01-31 19:30:00,102529.22,short,9908.541413500248,100.0,-0.009991465875848093,False,0,1,2025-01
exit,2025-02-01 09:52:00,101503.21,short,10009.542113593354,,0.010193296457891687,True,1,0,2025-02
entry,2025-02-01 11:17:00,101971.99,short,9909.542113593354,100.0,-0.009990466982919832,False,0,1,2025-02
exit,2025-02-01 22:19:00,100818.52,short,10010.673277160919,,0.010205432542522708,True,1,0,2025-02
entry,2025-02-02 00:09:00,100811.78,short,9910.673277160919,100.0,-0.009989338102577738,False,0,1,2025-02
exit,2025-02-02 03:15:00,99791.3,short,10011.685539815144,,0.010192270477426213,True,1,0,2025-02
entry,2025-02-02 04:23:00,99647.03,short,9911.685539815144,100.0,-0.009988328099430732,False,0,1,2025-02
exit,2025-02-02 12:31:00,98645.01,short,10012.691109173307,,0.01019055426571236,True,1,0,2025-02
entry,2025-02-02 13:59:00,98795.88,short,9912.691109173307,100.0,-0.009987324976836964,False,0,1,2025-02
exit,2025-02-02 17:24:00,97753.18,short,10013.746517556734,,0.01019454830887545,True,1,0,2025-02
entry,2025-02-02 19:33:00,97862.01,short,9913.746517556734,100.0,-0.009986272353177061,False,0,1,2025-02
exit,2025-02-02 21:41:00,96859.61,short,10014.770816975886,,0.010190325044143744,True,1,0,2025-02
entry,2025-02-02 22:47:00,97776.27,short,9914.770816975886,100.0,-0.00998525096854852,False,0,1,2025-02
exit,2025-02-02 23:26:00,96593.43,short,10015.980558357922,,0.010207975882684739,True,1,0,2025-02
entry,2025-02-03 02:14:00,94046.03,short,9915.980558357922,98.67008784290624,-0.009984044938720849,False,0,1,2025-02
exit,2025-02-03 04:34:00,92911.0,short,10017.187446091513,,0.010206442735336552,True,1,0,2025-02
entry,2025-02-03 05:28:00,93605.48,short,9917.187446091513,98.58091206465062,-0.009982842044052753,False,0,1,2025-02
exit,2025-02-03 06:33:00,94552.54,short,10016.175689087542,,0.009981483513759937,True,1,0,2025-02
entry,2025-02-03 19:18:00,100578.05,short,9916.175689087542,98.38552329655535,-0.009983850433948338,False,0,1,2025-02
exit,2025-02-03 19:50:00,101622.3,short,10015.137440682447,,0.009979830400121736,True,1,0,2025-02
entry,2025-02-04 09:06:00,98573.86,short,9915.137440682447,99.65364775239414,-0.009984885438894753,False,0,1,2025-02
exit,2025-02-04 12:34:00,99600.01,short,10014.09644462122,,0.009980598305449506,True,1,0,2025-02
entry,2025-02-04 20:41:00,98870.96,short,9914.09644462122,98.34276410182024,-0.009985923398382335,False,0,1,2025-02
exit,2025-02-04 21:21:00,97784.71,short,10015.195098867118,,0.010197465276903461,True,1,0,2025-02
entry,2025-02-04 22:18:00,97138.85,short,9915.195098867118,100.0,-0.009984827955204945,False,0,1,2025-02
exit,2025-02-05 00:10:00,98116.57,short,10014.188580877662,,0.009984017563290815,True,1,0,2025-02
entry,2025-02-05 05:51:00,98009.99,short,9914.188580877662,100.0,-0.009985831522181687,False,0,1,2025-02
exit,2025-02-05 14:41:00,99070.0,short,10013.10704827063,,0.009977464780502432,True,1,0,2025-02
entry,2025-02-05 16:50:00,98104.35,short,9913.10704827063,98.10813214174361,-0.00998691010871311,False,0,1,2025-02
exit,2025-02-05 18:12:00,97081.86,short,10014.14929563275,,0.010192792922552707,True,1,0,2025-02
entry,2025-02-05 21:32:00,97402.18,short,9914.14929563275,99.74923547401283,-0.009985870696336718,False,0,1,2025-02
exit,2025-02-05 22:37:00,96350.75,short,10015.228768391984,,0.010195476156866112,True,1,0,2025-02
entry,2025-02-06 00:38:00,96929.24,short,9915.228768391984,100.0,-0.009984794387882578,False,0,1,2025-02
exit,2025-02-06 06:11:00,97901.99,short,10014.22520125373,,0.009984281268156758,True,1,0,2025-02
entry,2025-02-06 06:20:00,98147.15,short,9914.22520125373,100.0,-0.009985795005636677,False,0,1,2025-02
exit,2025-02-06 15:39:00,97100.01,short,10015.292109462476,,0.010194130772414267,True,1,0,2025-02
entry,2025-02-06 22:57:00,96881.15,short,9915.292109462476,100.0,-0.009984731239692901,False,0,1,2025-02
exit,2025-02-07 04:36:00,97869.49,short,10014.271952290519,,0.009982544309872887,True,1,0,2025-02
entry,2025-02-07 09:18:00,97340.01,short,9914.271952290519,98.50141134205882,-0.009985748387542737,False,0,1,2025-02
exit,2025-02-07 13:40:00,98469.86,short,10013.111227116975,,0.009969393143751892,True,1,0,2025-02
entry,2025-02-07 14:10:00,99572.03,short,9913.111227116975,100.0,-0.009986905940801427,False,0,1,2025-02
exit,2025-02-07 15:13:00,98374.0,short,10014.314406363195,,0.01020902287158676,True,1,0,2025-02
entry,2025-02-07 15:28:00,98552.74,short,9914.314406363195,98.02689196847062,-0.009985706054571164,False,0,1,2025-02
exit,2025-02-07 17:18:00,97423.99,short,10015.459732205987,,0.010201948586366694,True,1,0,2025-02
entry,2025-02-07 20:18:00,96513.99,short,9915.459732205987,100.0,-0.00998456413123372,False,0,1,2025-02
exit,2025-02-09 21:38:00,95517.97,short,10016.4917276711,,0.010189340503996558,True,1,0,2025-02
entry,2025-02-09 22:44:00,96400.01,short,9916.4917276711,100.0,-0.009983535425257206,False,0,1,2025-02
exit,2025-02-10 01:45:00,95263.99,short,10017.670171532258,,0.010203048279546989,True,1,0,2025-02
entry,2025-02-10 03:27:00,96371.81,short,9917.670171532258,100.0,-0.009982360996888762,False,0,1,2025-02
exit,2025-02-10 05:45:00,97390.56,short,10016.613067800368,,0.009976425365719077,True,1,0,2025-02
entry,2025-02-10 05:53:00,97572.35,short,9916.613067800368,100.0,-0.009983414485826736,False,0,1,2025-02
exit,2025-02-11 14:00:00,96595.54,short,10017.614181333045,,0.010185041288000907,True,1,0,2025-02
entry,2025-02-11 14:45:00,97208.12,short,9917.614181333045,100.0,-0.009982416790051851,False,0,1,2025-02
exit,2025-02-11 17:03:00,96209.3,short,10018.641688088654,,0.010186674426775122,True,1,0,2025-02
entry,2025-02-11 18:37:00,95963.94,short,9918.641688088654,100.0,-0.009981392998503202,False,0,1,2025-02
exit,2025-02-11 19:30:00,94908.53,short,10019.741486617142,,0.010192907628662429,True,1,0,2025-02
entry,2025-02-11 20:06:00,95220.01,short,9919.741486617142,100.0,-0.009980297409226013,False,0,1,2025-02
exit,2025-02-11 21:40:00,96184.95,short,10018.728107181454,,0.00997875002063875,True,1,0,2025-02
entry,2025-02-12 01:46:00,96094.15,short,9918.728107181454,98.89696505993616,-0.009981306901453824,False,0,1,2025-02
exit,2025-02-12 03:07:00,95119.99,short,10019.741862961593,,0.010184144044335985,True,1,0,2025-02
entry,2025-02-12 05:13:00,95751.62,short,9919.741862961593,98.52471849220377,-0.009980297034363206,False,0,1,2025-02
exit,2025-02-12 13:35:00,94628.78,short,10020.91452197248,,0.010199122155450935,True,1,0,2025-02
entry,2025-02-12 15:18:00,95401.04,short,9920.91452197248,100.0,-0.009979129128457664,False,0,1,2025-02
exit,2025-02-12 16:54:00,96477.26,short,10019.786421062889,,0.0099660065482301,True,1,0,2025-02
entry,2025-02-12 16:55:00,96900.0,short,9919.786421062889,100.0,-0.009980252651871635,False,0,1,2025-02
exit,2025-02-12 22:26:00,97937.11,short,10018.7161321052,,0.00997296784860735,True,1,0,2025-02
entry,2025-02-12 23:56:00,97883.94,short,9918.7161321052,98.1840089508559,-0.009981318831815966,False,0,1,2025-02
exit,2025-02-13 04:55:00,96797.7,short,10019.825854496841,,0.01019383164564669,True,1,0,2025-02
entry,2025-02-13 05:37:00,96815.96,short,9919.825854496841,100.0,-0.009980213374179647,False,0,1,2025-02
exit,2025-02-13 06:48:00,95823.81,short,10020.850633882388,,0.010184128317106467,True,1,0,2025-02
entry,2025-02-13 14:26:00,95980.0,short,9920.850633882388,98.65214431586385,-0.009979192750551702,False,0,1,2025-02
exit,2025-02-14 03:48:00,96954.82,short,10019.834984788828,,0.009977405623705415,True,1,0,2025-02
entry,2025-02-14 03:49:00,97082.99,short,9919.834984788828,99.99722515123071,-0.009980204279991689,False,0,1,2025-02
exit,2025-02-14 17:46:00,98150.0,short,10018.735914807567,,0.00997001766364014,True,1,0,2025-02
entry,2025-02-14 17:51:00,98497.64,short,9918.735914807567,100.0,-0.009981299122996279,False,0,1,2025-02
exit,2025-02-14 20:51:00,97405.37,short,10019.844844930156,,0.010193731438261633,True,1,0,2025-02
entry,2025-02-15 01:05:00,97582.53,short,9919.844844930156,100.0,-0.009980194458859115,False,0,1,2025-02
exit,2025-02-16 23:00:00,96598.0,short,10020.853765276861,,0.010182510102295428,True,1,0,2025-02
entry,2025-02-17 03:28:00,96191.97,short,9920.853765276861,100.0,-0.0099791896321757,False,0,1,2025-02
exit,2025-02-18 08:48:00,95142.99,short,10021.94427210399,,0.010189698308118222,True,1,0,2025-02
entry,2025-02-18 09:17:00,95530.8,short,9921.94427210399,100.0,-0.009978103777562364,False,0,1,2025-02
exit,2025-02-18 14:23:00,96497.58,short,10020.932263411505,,0.009976672776304873,True,1,0,2025-02
entry,2025-02-18 19:37:00,93940.63,short,9920.932263411505,100.0,-0.009979111461028478,False,0,1,2025-02
exit,2025-02-18 21:04:00,94889.97,short,10019.921688966773,,0.0099778350387838,True,1,0,2025-02
entry,2025-02-18 22:18:00,95130.58,short,9919.921688966773,98.34983498349679,-0.009980117919495601,False,0,1,2025-02
exit,2025-02-19 10:01:00,96140.28,short,10018.860305760658,,0.009973729621669092,True,1,0,2025-02
entry,2025-02-19 11:56:00,96399.99,short,9918.860305760658,100.0,-0.009981175198390813,False,0,1,2025-02
exit,2025-02-19 19:11:00,95430.0,short,10019.866519557983,,0.010183247942171736,True,1,0,2025-02
entry,2025-02-19 22:03:00,96442.16,short,9919.866519557983,100.0,-0.009980172870048487,False,0,1,2025-02
exit,2025-02-20 12:09:00,97453.73,short,10018.817631810136,,0.009975044730396343,True,1,0,2025-02
entry,2025-02-20 13:01:00,97483.81,short,9918.817631810136,100.0,-0.009981217712007884,False,0,1,2025-02
exit,2025-02-20 19:22:00,98487.99,short,10017.787532555705,,0.009977993791131734,True,1,0,2025-02
entry,2025-02-20 23:35:00,98475.99,short,9917.787532555705,100.0,-0.009982244050896538,False,0,1,2025-02
exit,2025-02-21 15:37:00,97428.89,short,10018.850837428294,,0.010190105861901388,True,1,0,2025-02
entry,2025-02-21 22:27:00,95827.45,short,9918.850837428294,100.0,-0.009981184631117745,False,0,1,2025-02
exit,2025-02-22 12:47:00,96799.18,short,10017.836796044536,,0.00997957931202298,True,1,0,2025-02
entry,2025-02-22 14:21:00,96716.32,short,9917.836796044536,99.99072442258667,-0.009982194962437796,False,0,1,2025-02
exit,2025-02-23 12:41:00,95727.28,short,10018.8594155983,,0.01018595300883085,True,1,0,2025-02
entry,2025-02-23 13:03:00,95861.44,short,9918.8594155983,100.0,-0.00998117608520488,False,0,1,2025-02
exit,2025-02-24 14:53:00,94837.03,short,10019.928051746472,,0.0101895421553444,True,1,0,2025-02
entry,2025-02-24 17:20:00,95156.0,short,9919.928051746472,100.0,-0.009980111581995854,False,0,1,2025-02
exit,2025-02-24 18:57:00,94166.47,short,10020.967954642769,,0.010185547956520491,True,1,0,2025-02
entry,2025-02-25 00:52:00,92088.0,short,9920.967954642769,100.0,-0.00997907591887559,False,0,1,2025-02
exit,2025-02-25 07:06:00,90980.01,short,10022.171140725646,,0.010200938713396113,True,1,0,2025-02
entry,2025-02-25 10:32:00,88172.11,short,9922.171140725646,100.0,-0.009977877906479193,False,0,1,2025-02
exit,2025-02-25 11:50:00,89086.96,short,10021.133567733461,,0.009973868179074419,True,1,0,2025-02
entry,2025-02-25 16:42:00,87005.1,short,9921.133567733461,100.0,-0.009978911000845692,False,0,1,2025-02
exit,2025-02-25 19:55:00,87937.03,short,10020.062446615273,,0.009971529786027666,True,1,0,2025-02
entry,2025-02-25 21:43:00,88406.5,short,9920.062446615273,100.0,-0.0099799777229711,False,0,1,2025-02
exit,2025-02-25 22:05:00,89358.05,short,10018.986111730395,,0.009972080886333057,True,1,0,2025-02
entry,2025-02-25 22:07:00,89422.88,short,9918.986111730395,99.3053401972344,-0.009981049867203495,False,0,1,2025-02
exit,2025-02-25 22:46:00,88512.34,short,10020.004352252285,,0.010184331279829317,True,1,0,2025-02
entry,2025-02-26 01:54:00,88743.99,short,9920.004352252285,98.26128569149768,-0.009980035585266167,False,0,1,2025-02
exit,2025-02-26 12:52:00,87841.01,short,10021.021863409942,,0.010183212382837592,True,1,0,2025-02
entry,2025-02-27 00:00:00,84378.02,short,9921.021863409942,100.0,-0.009979022235759527,False,0,1,2025-02
exit,2025-02-27 01:26:00,85320.72,short,10019.904629324572,,0.009966994053235867,True,1,0,2025-02
entry,2025-02-27 01:27:00,85350.0,short,9919.904629324572,99.21792555113791,-0.009980134911397931,False,0,1,2025-02
exit,2025-02-27 02:37:00,84469.24,short,10020.93656839897,,0.010184769193822163,True,1,0,2025-02
entry,2025-02-27 03:35:00,84971.68,short,9920.93656839897,100.0,-0.009979107174009072,False,0,1,2025-02
exit,2025-02-27 05:52:00,85886.21,short,10019.860292161993,,0.009971208169813561,True,1,0,2025-02
entry,2025-02-27 06:40:00,86499.99,short,9919.860292161993,100.0,-0.009980179072778594,False,0,1,2025-02
exit,2025-02-27 14:19:00,85618.83,short,10020.878974360685,,0.010183478317583816,True,1,0,2025-02
entry,2025-02-27 23:18:00,84661.9,short,9920.878974360685,99.45775628343897,-0.009979164527967987,False,0,1,2025-02
exit,2025-02-28 01:27:00,83513.8,short,10022.235074330092,,0.010216443546116283,True,1,0,2025-02
entry,2025-02-28 02:56:00,80628.97,short,9922.235074330092,100.0,-0.009977814255836992,False,0,1,2025-02
exit,2025-02-28 03:05:00,81509.98,short,10021.142402552194,,0.00996825085085784,True,1,0,2025-02
entry,2025-02-28 04:42:00,80473.99,short,9921.142402552194,100.0,-0.009978902203258921,False,0,1,2025-02
exit,2025-02-28 05:16:00,79660.19,short,10022.15366097246,,0.010181414026904978,True,1,0,2025-02
entry,2025-02-28 06:02:00,80253.23,short,9922.15366097246,100.0,-0.009977895309010498,False,0,1,2025-02
exit,2025-02-28 06:20:00,79334.98,short,10023.297851679801,,0.010193773868386824,True,1,0,2025-02
entry,2025-02-28 11:16:00,80400.45,short,9923.297851679801,99.32006674802363,-0.009976756301145029,False,0,1,2025-02
exit,2025-02-28 13:09:00,81261.0,short,10022.227521849558,,0.009969434723055226,True,1,0,2025-02
entry,2025-02-28 14:41:00,82193.11,short,9922.227521849558,99.15803168146275,-0.00997782177484885,False,0,1,2025-02
exit,2025-02-28 15:10:00,83026.82,short,10021.21319108631,,0.009976153945147725,True,1,0,2025-02
