symbol,rsi_th,macd_th,disp_th,total_trades,win_rate,avg_profit
BTCUSDT,20,0.0,-3.0,0,0.0,0.0
BTCUSDT,20,0.0,-2.0,0,0.0,0.0
BTCUSDT,20,0.0,-1.0,0,0.0,0.0
BTCUSDT,20,0.5,-3.0,0,0.0,0.0
BTCUSDT,20,0.5,-2.0,0,0.0,0.0
BTCUSDT,20,0.5,-1.0,0,0.0,0.0
BTCUSDT,20,1.0,-3.0,0,0.0,0.0
BTCUSDT,20,1.0,-2.0,0,0.0,0.0
BTCUSDT,20,1.0,-1.0,0,0.0,0.0
BTCUSDT,25,0.0,-3.0,1,100.0,4.000000000000004
BTCUSDT,25,0.0,-2.0,1,100.0,4.000000000000004
BTCUSDT,25,0.0,-1.0,1,100.0,4.000000000000004
BTCUSDT,25,0.5,-3.0,1,100.0,4.000000000000004
BTCUSDT,25,0.5,-2.0,1,100.0,4.000000000000004
BTCUSDT,25,0.5,-1.0,1,100.0,4.000000000000004
BTCUSDT,25,1.0,-3.0,1,100.0,4.000000000000004
BTCUSDT,25,1.0,-2.0,1,100.0,4.000000000000004
BTCUSDT,25,1.0,-1.0,1,100.0,4.000000000000004
BTCUSDT,30,0.0,-3.0,1,100.0,4.000000000000004
BTCUSDT,30,0.0,-2.0,1,100.0,4.000000000000004
BTCUSDT,30,0.0,-1.0,1,100.0,4.000000000000004
BTCUSDT,30,0.5,-3.0,1,100.0,4.000000000000004
BTCUSDT,30,0.5,-2.0,1,100.0,4.000000000000004
BTCUSDT,30,0.5,-1.0,1,100.0,4.000000000000004
BTCUSDT,30,1.0,-3.0,1,100.0,4.000000000000004
BTCUSDT,30,1.0,-2.0,1,100.0,4.000000000000004
BTCUSDT,30,1.0,-1.0,1,100.0,4.000000000000004
BTCUSDT,35,0.0,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,0.0,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,0.0,-1.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,0.5,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,0.5,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,0.5,-1.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,1.0,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,1.0,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,35,1.0,-1.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,0.0,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,0.0,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,0.0,-1.0,3,33.33333333333333,4.440892098500626e-16
BTCUSDT,40,0.5,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,0.5,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,0.5,-1.0,3,33.33333333333333,4.440892098500626e-16
BTCUSDT,40,1.0,-3.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,1.0,-2.0,3,66.66666666666666,2.000000000000002
BTCUSDT,40,1.0,-1.0,3,33.33333333333333,4.440892098500626e-16
ETHUSDT,20,0.0,-3.0,0,0.0,0.0
ETHUSDT,20,0.0,-2.0,0,0.0,0.0
ETHUSDT,20,0.0,-1.0,0,0.0,0.0
ETHUSDT,20,0.5,-3.0,0,0.0,0.0
ETHUSDT,20,0.5,-2.0,0,0.0,0.0
ETHUSDT,20,0.5,-1.0,0,0.0,0.0
ETHUSDT,20,1.0,-3.0,0,0.0,0.0
ETHUSDT,20,1.0,-2.0,0,0.0,0.0
ETHUSDT,20,1.0,-1.0,0,0.0,0.0
ETHUSDT,25,0.0,-3.0,0,0.0,0.0
ETHUSDT,25,0.0,-2.0,0,0.0,0.0
ETHUSDT,25,0.0,-1.0,0,0.0,0.0
ETHUSDT,25,0.5,-3.0,0,0.0,0.0
ETHUSDT,25,0.5,-2.0,0,0.0,0.0
ETHUSDT,25,0.5,-1.0,0,0.0,0.0
ETHUSDT,25,1.0,-3.0,0,0.0,0.0
ETHUSDT,25,1.0,-2.0,0,0.0,0.0
ETHUSDT,25,1.0,-1.0,0,0.0,0.0
ETHUSDT,30,0.0,-3.0,0,0.0,0.0
ETHUSDT,30,0.0,-2.0,0,0.0,0.0
ETHUSDT,30,0.0,-1.0,0,0.0,0.0
ETHUSDT,30,0.5,-3.0,0,0.0,0.0
ETHUSDT,30,0.5,-2.0,0,0.0,0.0
ETHUSDT,30,0.5,-1.0,0,0.0,0.0
ETHUSDT,30,1.0,-3.0,0,0.0,0.0
ETHUSDT,30,1.0,-2.0,0,0.0,0.0
ETHUSDT,30,1.0,-1.0,0,0.0,0.0
ETHUSDT,35,0.0,-3.0,3,100.0,5.333333333333343
ETHUSDT,35,0.0,-2.0,3,100.0,5.333333333333343
ETHUSDT,35,0.0,-1.0,3,100.0,5.333333333333343
ETHUSDT,35,0.5,-3.0,3,100.0,5.333333333333343
ETHUSDT,35,0.5,-2.0,3,100.0,5.333333333333343
ETHUSDT,35,0.5,-1.0,3,100.0,5.333333333333343
ETHUSDT,35,1.0,-3.0,3,100.0,5.333333333333343
ETHUSDT,35,1.0,-2.0,3,100.0,5.333333333333343
ETHUSDT,35,1.0,-1.0,3,100.0,5.333333333333343
ETHUSDT,40,0.0,-3.0,3,100.0,5.333333333333343
ETHUSDT,40,0.0,-2.0,3,100.0,5.333333333333343
ETHUSDT,40,0.0,-1.0,3,100.0,5.333333333333343
ETHUSDT,40,0.5,-3.0,3,100.0,5.333333333333343
ETHUSDT,40,0.5,-2.0,3,100.0,5.333333333333343
ETHUSDT,40,0.5,-1.0,3,100.0,5.333333333333343
ETHUSDT,40,1.0,-3.0,3,100.0,5.333333333333343
ETHUSDT,40,1.0,-2.0,3,100.0,5.333333333333343
ETHUSDT,40,1.0,-1.0,3,100.0,5.333333333333343
SOLUSDT,20,0.0,-3.0,0,0.0,0.0
SOLUSDT,20,0.0,-2.0,0,0.0,0.0
SOLUSDT,20,0.0,-1.0,0,0.0,0.0
SOLUSDT,20,0.5,-3.0,0,0.0,0.0
SOLUSDT,20,0.5,-2.0,0,0.0,0.0
SOLUSDT,20,0.5,-1.0,0,0.0,0.0
SOLUSDT,20,1.0,-3.0,0,0.0,0.0
SOLUSDT,20,1.0,-2.0,0,0.0,0.0
SOLUSDT,20,1.0,-1.0,0,0.0,0.0
SOLUSDT,25,0.0,-3.0,0,0.0,0.0
SOLUSDT,25,0.0,-2.0,0,0.0,0.0
SOLUSDT,25,0.0,-1.0,0,0.0,0.0
SOLUSDT,25,0.5,-3.0,0,0.0,0.0
SOLUSDT,25,0.5,-2.0,0,0.0,0.0
SOLUSDT,25,0.5,-1.0,0,0.0,0.0
SOLUSDT,25,1.0,-3.0,0,0.0,0.0
SOLUSDT,25,1.0,-2.0,0,0.0,0.0
SOLUSDT,25,1.0,-1.0,0,0.0,0.0
SOLUSDT,30,0.0,-3.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,0.0,-2.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,0.0,-1.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,0.5,-3.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,0.5,-2.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,0.5,-1.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,1.0,-3.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,1.0,-2.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,30,1.0,-1.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,35,0.0,-3.0,4,50.0,2.0000000000000013
SOLUSDT,35,0.0,-2.0,4,50.0,2.0000000000000013
SOLUSDT,35,0.0,-1.0,4,50.0,2.0000000000000013
SOLUSDT,35,0.5,-3.0,4,50.0,2.0000000000000013
SOLUSDT,35,0.5,-2.0,4,50.0,2.0000000000000013
SOLUSDT,35,0.5,-1.0,4,50.0,2.0000000000000013
SOLUSDT,35,1.0,-3.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,35,1.0,-2.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,35,1.0,-1.0,3,66.66666666666666,3.3333333333333375
SOLUSDT,40,0.0,-3.0,6,33.33333333333333,0.6666666666666653
SOLUSDT,40,0.0,-2.0,6,33.33333333333333,0.6666666666666653
SOLUSDT,40,0.0,-1.0,6,33.33333333333333,0.6666666666666653
SOLUSDT,40,0.5,-3.0,5,40.0,1.2000000000000004
SOLUSDT,40,0.5,-2.0,5,40.0,1.2000000000000004
SOLUSDT,40,0.5,-1.0,5,40.0,1.2000000000000004
SOLUSDT,40,1.0,-3.0,4,50.0,2.000000000000002
SOLUSDT,40,1.0,-2.0,4,50.0,2.000000000000002
SOLUSDT,40,1.0,-1.0,4,50.0,2.000000000000002
MASKUSDT,20,0.0,-3.0,0,0.0,0.0
MASKUSDT,20,0.0,-2.0,0,0.0,0.0
MASKUSDT,20,0.0,-1.0,0,0.0,0.0
MASKUSDT,20,0.5,-3.0,0,0.0,0.0
MASKUSDT,20,0.5,-2.0,0,0.0,0.0
MASKUSDT,20,0.5,-1.0,0,0.0,0.0
MASKUSDT,20,1.0,-3.0,0,0.0,0.0
MASKUSDT,20,1.0,-2.0,0,0.0,0.0
MASKUSDT,20,1.0,-1.0,0,0.0,0.0
MASKUSDT,25,0.0,-3.0,0,0.0,0.0
MASKUSDT,25,0.0,-2.0,0,0.0,0.0
MASKUSDT,25,0.0,-1.0,0,0.0,0.0
MASKUSDT,25,0.5,-3.0,0,0.0,0.0
MASKUSDT,25,0.5,-2.0,0,0.0,0.0
MASKUSDT,25,0.5,-1.0,0,0.0,0.0
MASKUSDT,25,1.0,-3.0,0,0.0,0.0
MASKUSDT,25,1.0,-2.0,0,0.0,0.0
MASKUSDT,25,1.0,-1.0,0,0.0,0.0
MASKUSDT,30,0.0,-3.0,0,0.0,0.0
MASKUSDT,30,0.0,-2.0,0,0.0,0.0
MASKUSDT,30,0.0,-1.0,0,0.0,0.0
MASKUSDT,30,0.5,-3.0,0,0.0,0.0
MASKUSDT,30,0.5,-2.0,0,0.0,0.0
MASKUSDT,30,0.5,-1.0,0,0.0,0.0
MASKUSDT,30,1.0,-3.0,0,0.0,0.0
MASKUSDT,30,1.0,-2.0,0,0.0,0.0
MASKUSDT,30,1.0,-1.0,0,0.0,0.0
MASKUSDT,35,0.0,-3.0,0,0.0,0.0
MASKUSDT,35,0.0,-2.0,0,0.0,0.0
MASKUSDT,35,0.0,-1.0,0,0.0,0.0
MASKUSDT,35,0.5,-3.0,0,0.0,0.0
MASKUSDT,35,0.5,-2.0,0,0.0,0.0
MASKUSDT,35,0.5,-1.0,0,0.0,0.0
MASKUSDT,35,1.0,-3.0,0,0.0,0.0
MASKUSDT,35,1.0,-2.0,0,0.0,0.0
MASKUSDT,35,1.0,-1.0,0,0.0,0.0
MASKUSDT,40,0.0,-3.0,0,0.0,0.0
MASKUSDT,40,0.0,-2.0,0,0.0,0.0
MASKUSDT,40,0.0,-1.0,0,0.0,0.0
MASKUSDT,40,0.5,-3.0,0,0.0,0.0
MASKUSDT,40,0.5,-2.0,0,0.0,0.0
MASKUSDT,40,0.5,-1.0,0,0.0,0.0
MASKUSDT,40,1.0,-3.0,0,0.0,0.0
MASKUSDT,40,1.0,-2.0,0,0.0,0.0
MASKUSDT,40,1.0,-1.0,0,0.0,0.0
1000PEPEUSDT,20,0.0,-3.0,0,0.0,0.0
1000PEPEUSDT,20,0.0,-2.0,0,0.0,0.0
1000PEPEUSDT,20,0.0,-1.0,0,0.0,0.0
1000PEPEUSDT,20,0.5,-3.0,0,0.0,0.0
1000PEPEUSDT,20,0.5,-2.0,0,0.0,0.0
1000PEPEUSDT,20,0.5,-1.0,0,0.0,0.0
1000PEPEUSDT,20,1.0,-3.0,0,0.0,0.0
1000PEPEUSDT,20,1.0,-2.0,0,0.0,0.0
1000PEPEUSDT,20,1.0,-1.0,0,0.0,0.0
1000PEPEUSDT,25,0.0,-3.0,0,0.0,0.0
1000PEPEUSDT,25,0.0,-2.0,0,0.0,0.0
1000PEPEUSDT,25,0.0,-1.0,0,0.0,0.0
1000PEPEUSDT,25,0.5,-3.0,0,0.0,0.0
1000PEPEUSDT,25,0.5,-2.0,0,0.0,0.0
1000PEPEUSDT,25,0.5,-1.0,0,0.0,0.0
1000PEPEUSDT,25,1.0,-3.0,0,0.0,0.0
1000PEPEUSDT,25,1.0,-2.0,0,0.0,0.0
1000PEPEUSDT,25,1.0,-1.0,0,0.0,0.0
1000PEPEUSDT,30,0.0,-3.0,0,0.0,0.0
1000PEPEUSDT,30,0.0,-2.0,0,0.0,0.0
1000PEPEUSDT,30,0.0,-1.0,0,0.0,0.0
1000PEPEUSDT,30,0.5,-3.0,0,0.0,0.0
1000PEPEUSDT,30,0.5,-2.0,0,0.0,0.0
1000PEPEUSDT,30,0.5,-1.0,0,0.0,0.0
1000PEPEUSDT,30,1.0,-3.0,0,0.0,0.0
1000PEPEUSDT,30,1.0,-2.0,0,0.0,0.0
1000PEPEUSDT,30,1.0,-1.0,0,0.0,0.0
1000PEPEUSDT,35,0.0,-3.0,0,0.0,0.0
1000PEPEUSDT,35,0.0,-2.0,0,0.0,0.0
1000PEPEUSDT,35,0.0,-1.0,0,0.0,0.0
1000PEPEUSDT,35,0.5,-3.0,0,0.0,0.0
1000PEPEUSDT,35,0.5,-2.0,0,0.0,0.0
1000PEPEUSDT,35,0.5,-1.0,0,0.0,0.0
1000PEPEUSDT,35,1.0,-3.0,0,0.0,0.0
1000PEPEUSDT,35,1.0,-2.0,0,0.0,0.0
1000PEPEUSDT,35,1.0,-1.0,0,0.0,0.0
1000PEPEUSDT,40,0.0,-3.0,0,0.0,0.0
1000PEPEUSDT,40,0.0,-2.0,0,0.0,0.0
1000PEPEUSDT,40,0.0,-1.0,0,0.0,0.0
1000PEPEUSDT,40,0.5,-3.0,0,0.0,0.0
1000PEPEUSDT,40,0.5,-2.0,0,0.0,0.0
1000PEPEUSDT,40,0.5,-1.0,0,0.0,0.0
1000PEPEUSDT,40,1.0,-3.0,0,0.0,0.0
1000PEPEUSDT,40,1.0,-2.0,0,0.0,0.0
1000PEPEUSDT,40,1.0,-1.0,0,0.0,0.0
DOGEUSDT,20,0.0,-3.0,0,0.0,0.0
DOGEUSDT,20,0.0,-2.0,0,0.0,0.0
DOGEUSDT,20,0.0,-1.0,0,0.0,0.0
DOGEUSDT,20,0.5,-3.0,0,0.0,0.0
DOGEUSDT,20,0.5,-2.0,0,0.0,0.0
DOGEUSDT,20,0.5,-1.0,0,0.0,0.0
DOGEUSDT,20,1.0,-3.0,0,0.0,0.0
DOGEUSDT,20,1.0,-2.0,0,0.0,0.0
DOGEUSDT,20,1.0,-1.0,0,0.0,0.0
DOGEUSDT,25,0.0,-3.0,0,0.0,0.0
DOGEUSDT,25,0.0,-2.0,0,0.0,0.0
DOGEUSDT,25,0.0,-1.0,0,0.0,0.0
DOGEUSDT,25,0.5,-3.0,0,0.0,0.0
DOGEUSDT,25,0.5,-2.0,0,0.0,0.0
DOGEUSDT,25,0.5,-1.0,0,0.0,0.0
DOGEUSDT,25,1.0,-3.0,0,0.0,0.0
DOGEUSDT,25,1.0,-2.0,0,0.0,0.0
DOGEUSDT,25,1.0,-1.0,0,0.0,0.0
DOGEUSDT,30,0.0,-3.0,1,0.0,-2.000000000000002
DOGEUSDT,30,0.0,-2.0,1,0.0,-2.000000000000002
DOGEUSDT,30,0.0,-1.0,1,0.0,-2.000000000000002
DOGEUSDT,30,0.5,-3.0,0,0.0,0.0
DOGEUSDT,30,0.5,-2.0,0,0.0,0.0
DOGEUSDT,30,0.5,-1.0,0,0.0,0.0
DOGEUSDT,30,1.0,-3.0,0,0.0,0.0
DOGEUSDT,30,1.0,-2.0,0,0.0,0.0
DOGEUSDT,30,1.0,-1.0,0,0.0,0.0
DOGEUSDT,35,0.0,-3.0,1,0.0,-2.000000000000002
DOGEUSDT,35,0.0,-2.0,1,0.0,-2.000000000000002
DOGEUSDT,35,0.0,-1.0,1,0.0,-2.000000000000002
DOGEUSDT,35,0.5,-3.0,0,0.0,0.0
DOGEUSDT,35,0.5,-2.0,0,0.0,0.0
DOGEUSDT,35,0.5,-1.0,0,0.0,0.0
DOGEUSDT,35,1.0,-3.0,0,0.0,0.0
DOGEUSDT,35,1.0,-2.0,0,0.0,0.0
DOGEUSDT,35,1.0,-1.0,0,0.0,0.0
DOGEUSDT,40,0.0,-3.0,4,50.0,2.0000000000000018
DOGEUSDT,40,0.0,-2.0,4,50.0,2.0000000000000018
DOGEUSDT,40,0.0,-1.0,4,50.0,2.0000000000000018
DOGEUSDT,40,0.5,-3.0,0,0.0,0.0
DOGEUSDT,40,0.5,-2.0,0,0.0,0.0
DOGEUSDT,40,0.5,-1.0,0,0.0,0.0
DOGEUSDT,40,1.0,-3.0,0,0.0,0.0
DOGEUSDT,40,1.0,-2.0,0,0.0,0.0
DOGEUSDT,40,1.0,-1.0,0,0.0,0.0
XRPUSDT,20,0.0,-3.0,0,0.0,0.0
XRPUSDT,20,0.0,-2.0,0,0.0,0.0
XRPUSDT,20,0.0,-1.0,0,0.0,0.0
XRPUSDT,20,0.5,-3.0,0,0.0,0.0
XRPUSDT,20,0.5,-2.0,0,0.0,0.0
XRPUSDT,20,0.5,-1.0,0,0.0,0.0
XRPUSDT,20,1.0,-3.0,0,0.0,0.0
XRPUSDT,20,1.0,-2.0,0,0.0,0.0
XRPUSDT,20,1.0,-1.0,0,0.0,0.0
XRPUSDT,25,0.0,-3.0,1,0.0,-2.0000000000000013
XRPUSDT,25,0.0,-2.0,1,0.0,-2.0000000000000013
XRPUSDT,25,0.0,-1.0,1,0.0,-2.0000000000000013
XRPUSDT,25,0.5,-3.0,0,0.0,0.0
XRPUSDT,25,0.5,-2.0,0,0.0,0.0
XRPUSDT,25,0.5,-1.0,0,0.0,0.0
XRPUSDT,25,1.0,-3.0,0,0.0,0.0
XRPUSDT,25,1.0,-2.0,0,0.0,0.0
XRPUSDT,25,1.0,-1.0,0,0.0,0.0
XRPUSDT,30,0.0,-3.0,2,0.0,-2.0000000000000027
XRPUSDT,30,0.0,-2.0,2,0.0,-2.0000000000000027
XRPUSDT,30,0.0,-1.0,2,0.0,-2.0000000000000027
XRPUSDT,30,0.5,-3.0,0,0.0,0.0
XRPUSDT,30,0.5,-2.0,0,0.0,0.0
XRPUSDT,30,0.5,-1.0,0,0.0,0.0
XRPUSDT,30,1.0,-3.0,0,0.0,0.0
XRPUSDT,30,1.0,-2.0,0,0.0,0.0
XRPUSDT,30,1.0,-1.0,0,0.0,0.0
XRPUSDT,35,0.0,-3.0,5,20.0,-0.8
XRPUSDT,35,0.0,-2.0,5,20.0,-0.8
XRPUSDT,35,0.0,-1.0,5,20.0,-0.8
XRPUSDT,35,0.5,-3.0,0,0.0,0.0
XRPUSDT,35,0.5,-2.0,0,0.0,0.0
XRPUSDT,35,0.5,-1.0,0,0.0,0.0
XRPUSDT,35,1.0,-3.0,0,0.0,0.0
XRPUSDT,35,1.0,-2.0,0,0.0,0.0
XRPUSDT,35,1.0,-1.0,0,0.0,0.0
XRPUSDT,40,0.0,-3.0,6,16.666666666666664,-1.000000000000001
XRPUSDT,40,0.0,-2.0,65,93.84615384615384,6.830769230769234
XRPUSDT,40,0.0,-1.0,65,93.84615384615384,6.830769230769234
XRPUSDT,40,0.5,-3.0,0,0.0,0.0
XRPUSDT,40,0.5,-2.0,0,0.0,0.0
XRPUSDT,40,0.5,-1.0,0,0.0,0.0
XRPUSDT,40,1.0,-3.0,0,0.0,0.0
XRPUSDT,40,1.0,-2.0,0,0.0,0.0
XRPUSDT,40,1.0,-1.0,0,0.0,0.0
SUIUSDT,20,0.0,-3.0,0,0.0,0.0
SUIUSDT,20,0.0,-2.0,0,0.0,0.0
SUIUSDT,20,0.0,-1.0,0,0.0,0.0
SUIUSDT,20,0.5,-3.0,0,0.0,0.0
SUIUSDT,20,0.5,-2.0,0,0.0,0.0
SUIUSDT,20,0.5,-1.0,0,0.0,0.0
SUIUSDT,20,1.0,-3.0,0,0.0,0.0
SUIUSDT,20,1.0,-2.0,0,0.0,0.0
SUIUSDT,20,1.0,-1.0,0,0.0,0.0
SUIUSDT,25,0.0,-3.0,0,0.0,0.0
SUIUSDT,25,0.0,-2.0,0,0.0,0.0
SUIUSDT,25,0.0,-1.0,0,0.0,0.0
SUIUSDT,25,0.5,-3.0,0,0.0,0.0
SUIUSDT,25,0.5,-2.0,0,0.0,0.0
SUIUSDT,25,0.5,-1.0,0,0.0,0.0
SUIUSDT,25,1.0,-3.0,0,0.0,0.0
SUIUSDT,25,1.0,-2.0,0,0.0,0.0
SUIUSDT,25,1.0,-1.0,0,0.0,0.0
SUIUSDT,30,0.0,-3.0,0,0.0,0.0
SUIUSDT,30,0.0,-2.0,0,0.0,0.0
SUIUSDT,30,0.0,-1.0,0,0.0,0.0
SUIUSDT,30,0.5,-3.0,0,0.0,0.0
SUIUSDT,30,0.5,-2.0,0,0.0,0.0
SUIUSDT,30,0.5,-1.0,0,0.0,0.0
SUIUSDT,30,1.0,-3.0,0,0.0,0.0
SUIUSDT,30,1.0,-2.0,0,0.0,0.0
SUIUSDT,30,1.0,-1.0,0,0.0,0.0
SUIUSDT,35,0.0,-3.0,6,50.0,1.6666666666666685
SUIUSDT,35,0.0,-2.0,6,50.0,1.6666666666666685
SUIUSDT,35,0.0,-1.0,6,50.0,1.6666666666666685
SUIUSDT,35,0.5,-3.0,0,0.0,0.0
SUIUSDT,35,0.5,-2.0,0,0.0,0.0
SUIUSDT,35,0.5,-1.0,0,0.0,0.0
SUIUSDT,35,1.0,-3.0,0,0.0,0.0
SUIUSDT,35,1.0,-2.0,0,0.0,0.0
SUIUSDT,35,1.0,-1.0,0,0.0,0.0
SUIUSDT,40,0.0,-3.0,12,41.66666666666667,0.8333333333333325
SUIUSDT,40,0.0,-2.0,12,41.66666666666667,0.8333333333333325
SUIUSDT,40,0.0,-1.0,12,41.66666666666667,0.8333333333333325
SUIUSDT,40,0.5,-3.0,0,0.0,0.0
SUIUSDT,40,0.5,-2.0,0,0.0,0.0
SUIUSDT,40,0.5,-1.0,0,0.0,0.0
SUIUSDT,40,1.0,-3.0,0,0.0,0.0
SUIUSDT,40,1.0,-2.0,0,0.0,0.0
SUIUSDT,40,1.0,-1.0,0,0.0,0.0
TRUMPUSDT,20,0.0,-3.0,0,0.0,0.0
TRUMPUSDT,20,0.0,-2.0,0,0.0,0.0
TRUMPUSDT,20,0.0,-1.0,0,0.0,0.0
TRUMPUSDT,20,0.5,-3.0,0,0.0,0.0
TRUMPUSDT,20,0.5,-2.0,0,0.0,0.0
TRUMPUSDT,20,0.5,-1.0,0,0.0,0.0
TRUMPUSDT,20,1.0,-3.0,0,0.0,0.0
TRUMPUSDT,20,1.0,-2.0,0,0.0,0.0
TRUMPUSDT,20,1.0,-1.0,0,0.0,0.0
TRUMPUSDT,25,0.0,-3.0,0,0.0,0.0
TRUMPUSDT,25,0.0,-2.0,0,0.0,0.0
TRUMPUSDT,25,0.0,-1.0,0,0.0,0.0
TRUMPUSDT,25,0.5,-3.0,0,0.0,0.0
TRUMPUSDT,25,0.5,-2.0,0,0.0,0.0
TRUMPUSDT,25,0.5,-1.0,0,0.0,0.0
TRUMPUSDT,25,1.0,-3.0,0,0.0,0.0
TRUMPUSDT,25,1.0,-2.0,0,0.0,0.0
TRUMPUSDT,25,1.0,-1.0,0,0.0,0.0
TRUMPUSDT,30,0.0,-3.0,0,0.0,0.0
TRUMPUSDT,30,0.0,-2.0,0,0.0,0.0
TRUMPUSDT,30,0.0,-1.0,0,0.0,0.0
TRUMPUSDT,30,0.5,-3.0,0,0.0,0.0
TRUMPUSDT,30,0.5,-2.0,0,0.0,0.0
TRUMPUSDT,30,0.5,-1.0,0,0.0,0.0
TRUMPUSDT,30,1.0,-3.0,0,0.0,0.0
TRUMPUSDT,30,1.0,-2.0,0,0.0,0.0
TRUMPUSDT,30,1.0,-1.0,0,0.0,0.0
TRUMPUSDT,35,0.0,-3.0,0,0.0,0.0
TRUMPUSDT,35,0.0,-2.0,0,0.0,0.0
TRUMPUSDT,35,0.0,-1.0,0,0.0,0.0
TRUMPUSDT,35,0.5,-3.0,0,0.0,0.0
TRUMPUSDT,35,0.5,-2.0,0,0.0,0.0
TRUMPUSDT,35,0.5,-1.0,0,0.0,0.0
TRUMPUSDT,35,1.0,-3.0,0,0.0,0.0
TRUMPUSDT,35,1.0,-2.0,0,0.0,0.0
TRUMPUSDT,35,1.0,-1.0,0,0.0,0.0
TRUMPUSDT,40,0.0,-3.0,1,0.0,-1.999999999999998
TRUMPUSDT,40,0.0,-2.0,1,0.0,-1.999999999999998
TRUMPUSDT,40,0.0,-1.0,2,0.0,-1.9999999999999971
TRUMPUSDT,40,0.5,-3.0,0,0.0,0.0
TRUMPUSDT,40,0.5,-2.0,0,0.0,0.0
TRUMPUSDT,40,0.5,-1.0,0,0.0,0.0
TRUMPUSDT,40,1.0,-3.0,0,0.0,0.0
TRUMPUSDT,40,1.0,-2.0,0,0.0,0.0
TRUMPUSDT,40,1.0,-1.0,0,0.0,0.0
LAUSDT,20,0.0,-3.0,0,0.0,0.0
LAUSDT,20,0.0,-2.0,0,0.0,0.0
LAUSDT,20,0.0,-1.0,0,0.0,0.0
LAUSDT,20,0.5,-3.0,0,0.0,0.0
LAUSDT,20,0.5,-2.0,0,0.0,0.0
LAUSDT,20,0.5,-1.0,0,0.0,0.0
LAUSDT,20,1.0,-3.0,0,0.0,0.0
LAUSDT,20,1.0,-2.0,0,0.0,0.0
LAUSDT,20,1.0,-1.0,0,0.0,0.0
LAUSDT,25,0.0,-3.0,0,0.0,0.0
LAUSDT,25,0.0,-2.0,0,0.0,0.0
LAUSDT,25,0.0,-1.0,0,0.0,0.0
LAUSDT,25,0.5,-3.0,0,0.0,0.0
LAUSDT,25,0.5,-2.0,0,0.0,0.0
LAUSDT,25,0.5,-1.0,0,0.0,0.0
LAUSDT,25,1.0,-3.0,0,0.0,0.0
LAUSDT,25,1.0,-2.0,0,0.0,0.0
LAUSDT,25,1.0,-1.0,0,0.0,0.0
LAUSDT,30,0.0,-3.0,0,0.0,0.0
LAUSDT,30,0.0,-2.0,0,0.0,0.0
LAUSDT,30,0.0,-1.0,0,0.0,0.0
LAUSDT,30,0.5,-3.0,0,0.0,0.0
LAUSDT,30,0.5,-2.0,0,0.0,0.0
LAUSDT,30,0.5,-1.0,0,0.0,0.0
LAUSDT,30,1.0,-3.0,0,0.0,0.0
LAUSDT,30,1.0,-2.0,0,0.0,0.0
LAUSDT,30,1.0,-1.0,0,0.0,0.0
LAUSDT,35,0.0,-3.0,0,0.0,0.0
LAUSDT,35,0.0,-2.0,0,0.0,0.0
LAUSDT,35,0.0,-1.0,0,0.0,0.0
LAUSDT,35,0.5,-3.0,0,0.0,0.0
LAUSDT,35,0.5,-2.0,0,0.0,0.0
LAUSDT,35,0.5,-1.0,0,0.0,0.0
LAUSDT,35,1.0,-3.0,0,0.0,0.0
LAUSDT,35,1.0,-2.0,0,0.0,0.0
LAUSDT,35,1.0,-1.0,0,0.0,0.0
LAUSDT,40,0.0,-3.0,0,0.0,0.0
LAUSDT,40,0.0,-2.0,0,0.0,0.0
LAUSDT,40,0.0,-1.0,0,0.0,0.0
LAUSDT,40,0.5,-3.0,0,0.0,0.0
LAUSDT,40,0.5,-2.0,0,0.0,0.0
LAUSDT,40,0.5,-1.0,0,0.0,0.0
LAUSDT,40,1.0,-3.0,0,0.0,0.0
LAUSDT,40,1.0,-2.0,0,0.0,0.0
LAUSDT,40,1.0,-1.0,0,0.0,0.0
FARTCOINUSDT,20,0.0,-3.0,0,0.0,0.0
